location	product_ean	code	store_name
Africa/Casablanca	7193167238362	MA	Jerada
Europe/Bratislava	9863336243425	SK	Hlohovec
Europe/Sarajevo	0460238035838	BA	Bijeljina
Europe/Berlin	4890001629159	DE	Stuttgart
Europe/Rome	8758536626820	IT	Cordenons
America/Chicago	8337280562303	US	Vestavia Hills
Africa/Ndjamena	6372380126903	TD	Mongo
Africa/Lagos	7050506098585	NG	Igbara-Odo
Asia/Riyadh	9110555678737	SA	Al Jubayl
Asia/Shanghai	4217949571171	CN	Liaoyang
America/New_York	6641601813381	US	Mechanicsville
Asia/Shanghai	8644472380028	CN	Xiangtan
America/New_York	1179329326494	US	East Haven
Asia/Jerusalem	5540291763918	IL	Ramla
Australia/Brisbane	9229680137641	AU	Carindale
Asia/Shanghai	2182648484928	CN	Liaoyang
America/Chicago	8157604919800	US	Lower West Side
Asia/Krasnoyarsk	2704205790725	RU	Lesosibirsk
America/Chicago	8836190384727	US	Brentwood Estates
America/Chicago	8564812642060	US	Ada
Europe/Berlin	3943409131968	DE	Trossingen
Europe/Paris	2862864367389	FR	Bobigny
America/Chicago	4335730609671	US	Rosemount
Europe/Kiev	1532128513302	UA	Voznesensk
Europe/Madrid	0560370122394	ES	Caravaca
Europe/Kiev	9308355836048	UA	Lutsk
Asia/Kolkata	5958100081502	IN	Gariadhar
Asia/Yangon	4156782238646	MM	Myawadi
America/Chicago	5110764508676	US	Tyler
Asia/Karachi	6993975948474	PK	Khairpur Mir’s
America/New_York	0596855841474	US	Port Richmond
Europe/Amsterdam	3432186408450	NL	Tongelre
Europe/Amsterdam	0769653114440	NL	Culemborg
America/Costa_Rica	1120752013062	CR	Liberia
America/New_York	3700662952040	US	New Canaan
America/New_York	7853113992679	US	Greenpoint
Asia/Kolkata	3932970849389	IN	Adra
America/Chicago	0867492647133	US	Ada
Asia/Kolkata	2631571608456	IN	Kalavoor
Asia/Kolkata	4065560727145	IN	Parola
Europe/Berlin	6392793205798	DE	Finnentrop
Europe/Madrid	5546892374775	ES	Palafrugell
Africa/Casablanca	7797237596378	MA	Temara
America/Mexico_City	7672218692389	MX	Casa Blanca
America/Los_Angeles	9709796908514	US	Redding
Europe/Berlin	5316337137094	DE	Trossingen
Asia/Kolkata	9813921008793	IN	Puducherry
America/Chicago	8561977559424	US	Schererville
Europe/Paris	6073187437246	FR	Cavaillon
America/New_York	3898823685866	US	Pottstown
Asia/Manila	0840699870573	PH	Jagna
Africa/Kigali	5753856347151	RW	Rwamagana
Europe/Rome	9963978731035	IT	Castelfranco Emilia
Europe/London	8572216249877	GB	Walton-on-the-Naze
America/Bahia	1092268637516	BR	Muritiba
America/New_York	6964972623091	US	New Canaan
Asia/Kolkata	8506142673697	IN	Barpeta
Europe/Berlin	1650269184431	DE	Barmbek-Nord
America/New_York	9463992427230	US	Massapequa
America/New_York	8228584632468	US	Acworth
Europe/London	7352781705821	GB	Inverness
America/New_York	1636448617358	US	Palm Valley
Europe/Rome	4112628882831	IT	Mesagne
Asia/Manila	4831634024652	PH	Naga
Asia/Jakarta	9919380009415	ID	Cibinong
Europe/Berlin	9689581198712	DE	Zeitz
Europe/Rome	0815371299546	IT	Campobasso
Asia/Karachi	2930785788115	PK	Tharu Shah
America/Sao_Paulo	9151983361365	BR	Soledade
Europe/Vienna	3090891808455	AT	Floridsdorf
Asia/Shanghai	1163149308105	CN	Longgang
Asia/Kolkata	8679151711381	IN	Supaul
Pacific/Port_Moresby	5148746833324	PG	Mount Hagen
Asia/Kolkata	6708422543863	IN	Udumalaippettai
Europe/Rome	5608535651664	IT	Malnate
Europe/Berlin	1993579825428	DE	Memmingen
Europe/Istanbul	8470578206579	TR	Aksaray
Europe/Brussels	9529856560519	BE	Temse
Africa/Lagos	9876891603658	NG	Gaya
Asia/Tokyo	7420437071634	JP	Yamada
Europe/Copenhagen	8633607900736	DK	Frederiksberg
Africa/Djibouti	3452768454507	DJ	'Ali Sabieh
Asia/Shanghai	2280148912818	CN	Guli
Asia/Shanghai	2257480428499	CN	Zaozhuang
Europe/London	4305039859367	GB	High Wycombe
Europe/Berlin	4665056137894	DE	Bad Honnef
America/Los_Angeles	7121460018107	US	Visitacion Valley
Pacific/Port_Moresby	4280894794582	PG	Mount Hagen
Europe/Rome	6721223328392	IT	Catania
America/Detroit	1316695843617	US	Port Huron
Asia/Tokyo	8083003873378	JP	Minokamo
America/New_York	7036072919165	US	Sterling
Asia/Kolkata	3528289565982	IN	Jais
America/Chicago	6858523489987	US	Hutto
Asia/Seoul	3138377889304	KR	T’aebaek
Africa/Casablanca	5119745056007	MA	Jerada
Australia/Melbourne	3569544369167	AU	Wheelers Hill
America/Chicago	5192553436490	US	Fresno
Asia/Manila	7338918998106	PH	Santa Catalina
Asia/Dili	6292337467593	TL	Maliana
Europe/Berlin	9251950162183	DE	Bad Honnef
America/Costa_Rica	7190274806194	CR	Liberia
America/New_York	9365427146368	US	Middle River
Europe/Rome	9169027918017	IT	Portogruaro
America/New_York	2629241428527	US	Middletown
Asia/Tokyo	0084569084336	JP	Hakodate
America/El_Salvador	2798473501411	SV	Ilopango
America/Port-au-Prince	7472904735938	HT	Croix-des-Bouquets
Africa/Monrovia	5885942235957	LR	New Yekepa
Europe/Berlin	4788656951636	DE	Friedberg
Africa/Tunis	9517804671103	TN	Siliana
Europe/Zaporozhye	7275617850505	UA	Svatove
America/Cuiaba	5326268474670	BR	Nova Xavantina
Pacific/Auckland	4107092014857	NZ	Gisborne
America/Los_Angeles	3348933955842	US	American Canyon
Europe/Paris	4594969544133	FR	Vienne
Europe/London	3843059814962	GB	Blackpool
America/New_York	7635300106584	US	Mechanicsville
Europe/Volgograd	3026898534400	RU	Mikhaylovka
America/Maceio	7443446909392	BR	Lagarto
America/New_York	3255394163580	US	Lutz
Europe/Berlin	2416494467409	DE	Weimar
America/Chicago	4224652890024	US	Odessa
Asia/Kolkata	7316831086711	IN	Bachhraon
Africa/Banjul	4502386991430	GM	Farafenni
Europe/Moscow	5211646839441	RU	Danilov
Asia/Karachi	0829411313420	PK	Tharu Shah
Europe/London	3635009664013	GB	Chapletown
Asia/Karachi	2613534804358	PK	Hasilpur
Europe/Istanbul	8673410673304	TR	Bergama
America/Mexico_City	9417648521100	MX	Contla
America/Halifax	4161809764817	CA	Charlottetown
Indian/Antananarivo	3259817656307	MG	Sakaraha
Europe/Berlin	0205179691756	DE	Wesseling
Asia/Shanghai	4412675511303	CN	Shaowu
Africa/Mogadishu	2604743467090	SO	Baki
America/Mexico_City	0163447054620	MX	Salvatierra
Asia/Seoul	5426350067770	KR	Nonsan
Europe/Rome	9409140772395	IT	Novara
Europe/London	9942587310558	GB	Viewpark
America/New_York	2716437721828	US	Brunswick
America/New_York	0741159891490	US	Clermont
America/New_York	1341746066257	US	Dublin
Asia/Irkutsk	4454109397695	RU	Ulan-Ude
Europe/Zurich	7621621355626	CH	Adliswil
America/Denver	8736933817645	US	Ken Caryl
Asia/Kolkata	4435880989088	IN	Chamba
America/Chicago	6976346927230	US	Fresno
America/Toronto	8446605990933	CA	Pointe-Claire
America/Los_Angeles	5600553743154	US	San Gabriel
Europe/London	8771300297446	GB	Walton-on-the-Naze
America/Argentina/Cordoba	2901602781923	AR	Esperanza
Asia/Manila	6783389433990	PH	Santa Catalina
Europe/Paris	8424815884129	FR	Pamiers
Asia/Kolkata	1809118100454	IN	Jashpurnagar
Africa/Dar_es_Salaam	1637279903429	TZ	Kidodi
Asia/Yangon	7037585724932	MM	Dawei
America/New_York	4165575756250	US	Taunton
America/New_York	1365575546643	US	Keene
Europe/Paris	1047712778659	FR	Montpellier
Europe/Madrid	5652032481200	ES	Segundo Ensanche
America/Maceio	7001270778753	BR	Barra dos Coqueiros
Europe/Rome	3612488447627	IT	Cordenons
Asia/Ho_Chi_Minh	4951897216660	VN	Sa Dec
Africa/Conakry	0473241874394	GN	Camayenne
Asia/Shanghai	3605693221489	CN	Shuangcheng
Asia/Kolkata	8500336086744	IN	Jais
Europe/Belgrade	9899992871085	RS	Negotin
America/New_York	6167885931141	US	Brighton Beach
America/Los_Angeles	5056813887890	US	Encinitas
America/Mexico_City	6878061837330	MX	Casa Blanca
America/New_York	2470981208197	US	Boston
Asia/Shanghai	1010641683462	CN	Yingkou
Africa/Dar_es_Salaam	1270615861818	TZ	Mwandiga
Africa/Johannesburg	9532198818453	ZA	Mokopane
America/New_York	9298251996789	US	Bridgeport
America/Caracas	7301147849105	VE	La Victoria
America/Havana	7946120322918	CU	Corralillo
Asia/Shanghai	2545387346658	CN	Sishui
America/Los_Angeles	9979558291639	US	Palm Desert
Africa/Bangui	7765313544254	CF	Carnot
America/Chicago	8573362025049	US	Fairview Heights
Asia/Shanghai	7879000984794	CN	Dongfeng
America/Puerto_Rico	4064369695549	PR	Aguadilla
America/Panama	1665852981939	PA	Chilibre
Europe/Rome	3891561631089	IT	Ariccia
Europe/Berlin	3161403607429	DE	Gauting
Asia/Tokyo	8091246361293	JP	Yamada
Africa/Dar_es_Salaam	5590970465398	TZ	Iringa
America/New_York	4261535959997	US	Keene
Europe/Madrid	0733004735110	ES	Amposta
Asia/Kolkata	4176597235265	IN	Dombivli
Asia/Kolkata	5644426461936	IN	Meerut
Europe/Warsaw	0988990589951	PL	Ustka
Asia/Makassar	4766300514062	ID	Majene
America/New_York	9667776976970	US	Fort Washington
Indian/Antananarivo	0647078550190	MG	Ikalamavony
Africa/Nairobi	0303100071131	KE	Nyahururu
America/New_York	6929646383206	US	Bridgeport
America/Chicago	6140857570746	US	Lino Lakes
Africa/Porto-Novo	4171797449795	BJ	Tchaourou
Asia/Kolkata	2415600312060	IN	Manjeri
America/Chicago	4239262676418	US	Tyler
America/Chicago	1606005840864	US	Estelle
Europe/Berlin	7153862033556	DE	Kirchlengern
Europe/Paris	8187844379560	FR	Lons-le-Saunier
Asia/Tehran	4894156813944	IR	Darreh Shahr
America/Chicago	6260639428062	US	Schererville
Asia/Tehran	1844995418452	IR	Shahre Jadide Andisheh
America/Sao_Paulo	2523725588403	BR	Soledade
Asia/Shanghai	1917028875369	CN	Ulanhot
Europe/Kiev	4045688343151	UA	Lutsk
Africa/Tunis	1226552623552	TN	Msaken
Asia/Kolkata	4501603015942	IN	Sambalpur
America/Chicago	5153808517135	US	Vestavia Hills
Pacific/Auckland	9752932848540	NZ	Gisborne
Europe/London	4286882962261	GB	Poulton-le-Fylde
Africa/Lagos	5541546499835	NG	Gaya
Asia/Kolkata	6020371642870	IN	Aklera
Europe/London	8055558422677	GB	Penzance
Africa/Lagos	8605847880734	NG	Biu
America/Chicago	9010311590740	US	Estelle
Europe/Volgograd	2553935616146	RU	Mikhaylovka
Europe/Rome	2446254918650	IT	Lanciano
Asia/Baku	4653649245859	AZ	Astara
Africa/Tunis	6021288047734	TN	Msaken
Asia/Shanghai	7982210092675	CN	Sishui
America/Matamoros	0730808772648	MX	Heroica Matamoros
America/Chicago	6080357989238	US	Westchester
Asia/Karachi	3377182019494	PK	Larkana
Africa/Lagos	7737309697282	NG	Argungu
America/New_York	0436136804999	US	Deltona
America/New_York	4480579421035	US	Covington
Asia/Shanghai	5651705035122	CN	Zhoushan
Europe/Minsk	6993927786727	BY	Dobrush
Europe/Berlin	0750082552644	DE	Radevormwald
Europe/Paris	4378467626603	FR	Saint-Genis-Laval
Europe/London	0152599477739	GB	East Dereham
America/Belem	4665624902336	BR	Soure
Atlantic/Canary	0226878773727	ES	Maspalomas
America/New_York	3956623430205	US	Dumont
America/Lima	5557611340773	PE	Yunguyo
Asia/Colombo	0676888959053	LK	Hendala
Asia/Karachi	5848522831284	PK	Khairpur Mir’s
Europe/Berlin	7296951533299	DE	Gauting
America/Sao_Paulo	1399071846150	BR	Marau
Africa/Conakry	1989342641128	GN	Camayenne
America/El_Salvador	4996305250577	SV	Sonzacate
America/New_York	2781255856403	US	Sun City Center
Asia/Karachi	4930324525049	PK	Kot Addu
Asia/Shanghai	5979205924983	CN	Guli
Africa/Lagos	9041368179947	NG	Argungu
Africa/Tunis	1809351124583	TN	Siliana
Australia/Sydney	6822543530776	AU	Eastwood
Asia/Bangkok	1839407485047	TH	Yasothon
America/Phoenix	1982241181115	US	Gilbert
Europe/London	9374653409765	GB	Inverness
Africa/Lagos	2476951753858	NG	Kafanchan
Asia/Manila	5740849695412	PH	Burgos
Asia/Kolkata	2994222583626	IN	Gingee
Europe/Brussels	3799918395786	BE	Temse
Asia/Manila	4066776490540	PH	Sorsogon
America/Chicago	0399643680367	US	Tupelo
Africa/Lagos	8402646908498	NG	Argungu
Europe/Rome	0934408721581	IT	Campobasso
Asia/Jerusalem	9840496804956	IL	Ganei Tikva
Africa/Casablanca	4982359348971	MA	Temara
America/New_York	0874421576303	US	Yonkers
Europe/Rome	6593028271971	IT	Falconara Marittima
America/Los_Angeles	8494341124020	US	Sunnyside
America/Chicago	4099950965848	US	Hutto
Europe/Madrid	0927076453007	ES	Tudela
Asia/Almaty	6431152599960	KZ	Zaysan
America/Los_Angeles	7919108417029	US	Santa Maria
America/Argentina/Buenos_Aires	8318104234903	AR	Tandil
America/Los_Angeles	4954120612857	US	Mira Mesa
Europe/Warsaw	0481686602717	PL	Brzeg
Europe/Berlin	0887765542644	DE	Zeitz
Asia/Shanghai	1981898400426	CN	Meizhou
Europe/Madrid	6044590275398	ES	Jumilla
Africa/Cairo	4220303606945	EG	Alexandria
America/New_York	2909047110193	US	Leland
Asia/Kolkata	6332515338939	IN	Kheda
America/Costa_Rica	5753544965995	CR	San Rafael
Europe/Madrid	2494611930999	ES	Puertollano
Asia/Kolkata	4252992399082	IN	Davangere
Europe/Paris	6498074867607	FR	Les Olives
Europe/Vienna	9553031666666	AT	Floridsdorf
Europe/Moscow	1677094957078	RU	Tyoply Stan
Asia/Kolkata	4205172673359	IN	Sirsi
Europe/London	0353157524647	GB	Cowes
America/New_York	8148336258619	US	Fitchburg
Europe/Madrid	8366032042732	ES	Gandia
America/Phoenix	0569712767101	US	Gilbert
Europe/Volgograd	6480033818904	RU	Mikhaylovka
Asia/Manila	1337334218320	PH	Pilar
Africa/Freetown	4856644301951	SL	Freetown
America/New_York	0764513385138	US	East Haven
Atlantic/Azores	3260615908376	PT	Ponta Delgada
Europe/Malta	8932610195567	MT	Valletta
Asia/Tokyo	2232880364240	JP	Inawashiro
Asia/Shanghai	9906718897240	CN	Zaozhuang
America/Jamaica	4515762261034	JM	New Kingston
America/Tegucigalpa	1949989629927	HN	Olanchito
America/New_York	3171293735300	US	Brunswick
Europe/Moscow	8259096233126	RU	Volokolamsk
America/New_York	8837174638706	US	Collinwood
America/Manaus	3762951056921	BR	Itacoatiara
America/New_York	6767923560601	US	Clermont
Europe/Zagreb	9614996439617	HR	Split
Australia/Brisbane	5875476565095	AU	Carindale
America/Vancouver	0310022390790	CA	Kelowna
America/Los_Angeles	9111479937955	US	Troutdale
America/Chicago	7336041047418	US	Lino Lakes
America/New_York	1239402980439	US	Punta Gorda Isles
Africa/Nairobi	3597312177348	KE	Busia
America/Bahia	5414572606228	BR	Muritiba
Asia/Shanghai	8669042699461	CN	Changzhi
Europe/Istanbul	9880521158210	TR	Sungurlu
Asia/Tokyo	5828471229578	JP	Fujioka
Europe/Kiev	4549186881516	UA	Krasyliv
Asia/Shanghai	7366720989173	CN	Zhoucun
Europe/Moscow	6178230855470	RU	Yeysk
Europe/Kiev	6911182655886	UA	Zvenihorodka
America/Sao_Paulo	8639281799567	BR	Loanda
America/Chicago	9804008239087	US	Ada
America/New_York	1424089882231	US	Boston
Europe/London	2846093866509	GB	Exeter
Europe/Kiev	8726361680744	UA	Artsyz
America/New_York	6299806022222	US	Acworth
America/Chicago	7641369223735	US	Rosemount
America/Bogota	2336474683462	CO	Villa del Rosario
Asia/Yangon	9583584890720	MM	Dawei
Africa/Bamako	5392484700626	ML	Kati
America/Halifax	7317829011166	CA	Charlottetown
Asia/Karachi	7793975480191	PK	Daud Khel
Europe/Paris	5161652290135	FR	Fontenay-aux-Roses
America/Port-au-Prince	0899283416864	HT	Thomazeau
Europe/Rome	2417146677986	IT	Portogruaro
Europe/Warsaw	2105029183593	PL	Ustka
Asia/Kolkata	5956395121699	IN	Manjeri
Europe/Minsk	2021463343679	BY	Dobrush
Asia/Tokyo	7886234739724	JP	Ueno-ebisumachi
Asia/Kolkata	5863084199085	IN	Hungund
Africa/Algiers	9236537601224	DZ	Bordj Zemoura
America/Sao_Paulo	9367221770176	BR	Soledade
Asia/Manila	0549762666296	PH	Manaoag
America/Los_Angeles	1748416542101	US	Riverbank
America/New_York	8636873486287	US	Jersey City
America/Sao_Paulo	8773887908302	BR	Viradouro
Europe/Kiev	2345978691859	UA	Artsyz
Africa/Tunis	3042279115969	TN	El Alia
America/Jamaica	1982457660527	JM	New Kingston
America/New_York	5832380247851	US	Martinsburg
America/Chicago	6472654654627	US	Bourbonnais
Asia/Shanghai	7338382341842	CN	Yanliang
Europe/Paris	4431719657494	FR	Montpellier
America/Bahia	7124142131934	BR	Tucano
Europe/Zagreb	7964892898981	HR	Split
Europe/Berlin	8642333627176	DE	Weimar
Asia/Tokyo	0371387794128	JP	Namerikawa
America/Toronto	8407794659049	CA	Norfolk County
Asia/Kolkata	8872613649332	IN	Rajaori
America/Los_Angeles	5237430223531	US	Redding
Asia/Kolkata	3235320312909	IN	Gingee
America/Guatemala	0987255804020	GT	Chichicastenango
Asia/Kolkata	7615275406742	IN	Chamba
Europe/London	3816807998955	GB	Arbroath
Europe/London	6211989164698	GB	Mexborough
America/Los_Angeles	9537602605568	US	Sunnyside
Africa/Algiers	8252313031246	DZ	Boumerdas
America/New_York	2040656115565	US	Woodlawn
Europe/Amsterdam	5235249153384	NL	Losser
Asia/Tokyo	1584611438364	JP	Fujioka
America/New_York	0416059711642	US	Mechanicsville
America/Sao_Paulo	9766920075566	BR	Santa Gertrudes
Europe/Rome	8728252990734	IT	Afragola
Europe/Istanbul	5537882092724	TR	Gaziantep
Europe/London	1960757951217	GB	Poulton-le-Fylde
America/Argentina/Tucuman	0027069154451	AR	Aguilares
Asia/Kabul	6653273518372	AF	Sar-e Pul
America/New_York	1192164730509	US	Belle Glade
Asia/Shanghai	4173468909690	CN	Shuangcheng
America/Sao_Paulo	3963748649146	BR	Iturama
Asia/Tokyo	9222106652063	JP	Iwade
America/Argentina/Buenos_Aires	2551824281338	AR	Tandil
Africa/Dar_es_Salaam	5598985743647	TZ	Chanika
America/New_York	5945774273593	US	Lakewood
America/New_York	3072690343313	US	Port Richmond
Europe/Samara	6856548027603	RU	Otradnyy
Europe/Rome	9033523855766	IT	Lanciano
Asia/Urumqi	7846071318315	CN	Hoxtolgay
Asia/Yekaterinburg	5734107603356	RU	Ishim
America/Lima	2769602000396	PE	Minas de Marcona
Asia/Kolkata	8566119774123	IN	Dombivli
Asia/Shanghai	8547160717260	CN	Dongdu
Europe/Istanbul	6813133741412	TR	Yakuplu
Asia/Makassar	8158918438230	ID	Tarakan
Africa/Kigali	6265904277574	RW	Rwamagana
America/New_York	2293060260738	US	Lebanon
America/Los_Angeles	5232339491920	US	North Tustin
America/Chicago	4964040650334	US	Pleasant Prairie
America/New_York	5701013510801	US	Bon Air
Asia/Tashkent	1469973915879	UZ	Andijon
Asia/Shanghai	3854937123663	CN	Haicheng
Asia/Yangon	5322648682581	MM	Kyaikto
Africa/Niamey	6726500064994	NE	Mirriah
Asia/Jakarta	0755351499415	ID	Randudongkal
Asia/Tehran	7531943513355	IR	Aleshtar
America/Los_Angeles	4464121584164	US	Bothell
Europe/Minsk	9712748988564	BY	Dobrush
Asia/Yekaterinburg	3382699676405	RU	Lesnoy
Europe/Kiev	4172856725348	UA	Zvenihorodka
Asia/Kolkata	1149334458640	IN	Haldwani
Europe/Berlin	2453158345840	DE	Radevormwald
Pacific/Port_Moresby	1584377141836	PG	Mount Hagen
Africa/Dar_es_Salaam	1724569176424	TZ	Nyangao
Asia/Yekaterinburg	7644443287616	RU	Kachkanar
Europe/Paris	4286258603712	FR	Les Olives
Africa/Algiers	6131382124726	DZ	Thenia
Asia/Karachi	4825931496540	PK	Larkana
Asia/Kolkata	2870320563497	IN	Pune
Asia/Yangon	7610233182591	MM	Dawei
Asia/Bangkok	4726811757099	TH	Kantharalak
Europe/London	1391838054785	GB	Aberdeen
Asia/Karachi	9478948213331	PK	Larkana
America/New_York	2513194627642	US	East Haven
Africa/Dar_es_Salaam	4058311386487	TZ	Mvomero
Europe/Paris	3754718322103	FR	Pamiers
America/New_York	9484984272874	US	Middletown
Europe/Paris	0906778672763	FR	Sceaux
America/El_Salvador	9147608987157	SV	Ilopango
Asia/Kolkata	9698355921043	IN	Supaul
America/New_York	6155267582166	US	Acworth
Asia/Manila	6688540687222	PH	Antipolo
Asia/Karachi	1542506756276	PK	Sillanwali
Europe/Moscow	7464944295190	RU	Nizhniy Lomov
Asia/Yakutsk	0515080939107	RU	Aykhal
Atlantic/Azores	2698991980265	PT	Ponta Delgada
Europe/Berlin	9465077378499	DE	Reutlingen
America/Fortaleza	9003383005175	BR	Guaraciaba do Norte
Asia/Makassar	3550364691798	ID	Balikpapan
America/Los_Angeles	3744743724713	US	Redding
America/Chicago	9458911232286	US	Tupelo
Europe/London	2843694767082	GB	Thetford
Asia/Karachi	2880616481527	PK	Sangla Hill
America/Los_Angeles	6491730867737	US	Pahrump
Europe/Madrid	0287474532606	ES	Villaquilambre
Europe/Moscow	1403943338619	RU	Bogoroditsk
Europe/Vienna	5571463673711	AT	Sankt Peter
Europe/Paris	1870467784312	FR	Quimper
America/New_York	9977065221231	US	Stockbridge
America/Argentina/Buenos_Aires	7159937657894	AR	Pontevedra
Asia/Kolkata	4343345376635	IN	Jais
Asia/Vladivostok	3762694924785	RU	Nikolayevsk-on-Amure
Europe/Lisbon	4373227529736	PT	Paredes
Europe/Paris	5708794235886	FR	Dax
Asia/Shanghai	2706733063135	CN	Jiangyan
Europe/Warsaw	0532125053314	PL	Zgorzelec
Europe/Moscow	1003517366729	RU	Kashira
Europe/London	7191918169576	GB	Bushey
Asia/Kolkata	2072796851133	IN	Chharra
Asia/Jerusalem	1838558108706	IL	Ramla
Europe/Amsterdam	9563461361963	NL	Barneveld
Europe/Paris	1973502406030	FR	Sceaux
Europe/London	3394101191925	GB	Newbury
Asia/Kolkata	1926592742243	IN	Barbil
Asia/Kolkata	5445051996219	IN	Supaul
Asia/Kolkata	8510110662057	IN	Gingee
Europe/Kiev	9506072685387	UA	Voznesensk
America/New_York	6098959166193	US	Waterbury
Asia/Yakutsk	8421380234984	RU	Aykhal
Asia/Yekaterinburg	3008831167449	RU	Saraktash
Asia/Jakarta	9012658834464	ID	Sukabumi
Europe/Berlin	6105175538175	DE	Losheim
America/Costa_Rica	0888166491692	CR	Liberia
Asia/Kolkata	4449548742632	IN	Pujali
America/Caracas	6013920132861	VE	Ciudad Guayana
Europe/Warsaw	9427983358262	PL	Strzelce Opolskie
Europe/Berlin	1806430101367	DE	Karben
America/Toronto	9698459504913	CA	Pointe-Claire
Africa/Algiers	5244774754867	DZ	Frenda
Europe/Amsterdam	4073931531765	NL	Hardenberg
America/Chicago	3666653808669	US	Palestine
America/Recife	0694766926430	BR	Catende
America/New_York	9196917196187	US	Scotch Plains
Europe/Helsinki	6393074705648	FI	Tornio
America/Mazatlan	4360280876693	MX	Acaponeta
Asia/Bangkok	3983837116632	TH	Bua Yai
Europe/Zurich	4326920337511	CH	Onex
Europe/Madrid	7199774359155	ES	Gernika-Lumo
America/Sao_Paulo	4534531530973	BR	Caldas Novas
Asia/Yakutsk	3726811705947	RU	Aykhal
Asia/Kuala_Lumpur	4107771520495	MY	Batu Feringgi
Europe/Amsterdam	4454352414163	NL	Zeist
Asia/Kolkata	5042330868528	IN	Pune
Asia/Kolkata	1678068234232	IN	Hungund
Europe/Zurich	2161884590259	CH	Adliswil
Africa/Johannesburg	0442705501466	ZA	Vryheid
Asia/Kolkata	0682354270621	IN	Sojat
Africa/Lagos	8033146956964	NG	Efon-Alaaye
